"reviews
","ratings"
"Primeiro escolhi esse hotel porque dizia ter clube infantil, espaço kids, chegando lá achei que era até piada, tinha meia dúzia de brinquedos em baixo de uma televisão na entrada sem a menor privacidade ou cuidado com as crianças, essa foi minha maior decepção porque o hotel se diz categoria familia, e ainda a noite quando fui fazer o mama do meu filho cadÊ a copa baby? Não tem. Carrinho para bebê, não tem. Fora o banheiro que estava sujo, o café da manha que é cobrado a parte e ainda tem poucas variedades.
O atendimento ótimo, a localização ótima. Só que está longe de ser um hotel família como eles se intitulam.
","3"
"O hotel é novo , muito boa a infra estrutura . Mas em matéria de serviços é um IBIS .  Não tem mensageiro para tirar as malas ,  e a área para parar os carros é pequena e o estacionamento terceirizado só tem 1 manobrista , ou seja , congestiona e os carros que passam na avenida ficam buzinado .
Café da manhã bom .
Localização mto boa tb . Só deixa a desejar nos serviços que um hotel 4 estrelas deveria ter .
","3"
"Hotel novo. Construído desde o zero para este propósito. Ja nasceu sendo Novotel e não houve reformulação de um hotel anterior.
Funcionários ainda confusos. Fatura ou não fatura estacionamento? Falam que é terceirizado, cobram na primeira retirada... mas o meu era faturado... confuso. Os atendentes do turno da noite tinham informações diferentes do pessoal do turno da manhã.
Entregaram cartão desmagnetizado para meu colega de trabalho....
Precisa padronizar melhor os processos.
De resto, a infra estrutura é impecável. Boa internet. Limpeza excelente e amenities de qualidade. Sala fitness e centro de convenções.
Restaurante peruano no térreo.
Café da manhã bem completo com boa variedade.
Excelente localização!

","4"
"O hotel é ótimo, boa estrutura, boa localização e bom atendimento. Café da manhã é variado e saboroso. Tivemos um pequeno problema com um jantar que pedimos no quarto, mas foi prontamente solucionado no dia seguinte. De fato, isso foi um diferencial. Única ressalva é o preço dos produtos no frigobar desnecessariamente elevado (a água de 300ml, por exemplo, custa 6 reais).
","5"
"Tivemos o prazer de fazer uma viagem a Curitiba em um feriado de novembro de 2018 e nos hospedamos no Novotel Curitiba Batel. Impecável em cada detalhe!
Atendimento primoroso, equipe educada e prestativa, sempre a disposição para auxiliar.
Hotel totalmente novo, bem estruturado, limpo e com um restaurante incrível, que traz aos clientes a verdadeira experiência e sabor da culinária peruana.
Está bem localizado, sendo próximo ao centro principal de Batel, com várias opções de restaurantes, barzinhos, baladas, inclusive o Hard Rock, no qual fomos a pé.
Com toda certeza voltaremos em breve.
Quartos aconchegantes, com cama mega confortável e um banheiro completo integrado.
Novotel Curitiba Batel é a melhor opção! Recomendo!
","5"
"Incrível almoço no Novotel da Dr. Pedrosa em Curitiba. Retornaremos sem falta. Culinária Peruana com qualidade impecável, desde as entradas (cevitche saborosissimo), passando pelos pratos principais (peixe incrívelmente sulculento), finalizando com uma deliciosa sobremesa seguida de um expresso - tudo gentilmente servido por um time de profissionais de alto gabarito.
Parabéns equipe Novotel e até breve.
","5"
"Hotel novo, atendimento excelente. 
O Ailton, bem como os demais funcionários nos atenderam muito bem!
Café da manhã muito bom. 
Os apartamento e suite tem decoração moderna. É bem agradável. 
A localização é muito boa. 

","5"
"O Novotel recebe com excelência. AILTON na recepção e o ROBERTO no bar e restaurante Ceviche foram altamente solícitos, gentis e tornaram a estada memorável. Aliás, muito mais importante que os negócios são as pessoas e o Novotel selecionou pessoas que trazem consigo algo mais! Obrigado pela experiência! Altamente recomendado!
","5"
"O Novotel Batel é ótimo, limpeza, estrutura, localização. Porém, algo deixou muito a desejar. Não há NENHUMA tomada 110 v nos quartos, todas são 220v, sendo que a voltagem elétrica na cidade de Curitiba é 110 e você viaja com equipamentos desta voltagem. O pior é que o hotel diz que disponibiliza transformador aos hóspedes, mas nos dias que eu fiquei em nenhum momento tinha um aparelho disponível. Conclusão: melhor não depender disso. Se essa questão não for um problema, recomendo o hotel. Se viajar com equipamentos elétricos 110v, desista.
","3"
"Ambiente agradável. Pessoal atencioso. Só não dei nota máxima por achar que falta uma porta (poderia ser do tipo sanfonada) no acesso ao banheiro para permitir maior privacidade para quem estiver usando o mesmo. Também poderia ter um porta toalhas na parede do lado de fora do banheiro para permitir que as toalhas sequem. Projeto do sistema elétrico não permite que a energia seja cortada quando o hóspede estiver fora. Voltaria a me hospedar, sim.  
","4"
"Desde a chegada, atendimento nota 1000, instalações novas e muito chic... Vale a pena conhecer! Camas enormes que fazem você sonhar que está no céu!  Voltaremos mais vezes, a família inteira amou!!! Muito perto de tudo, só tiramos o carro para visitar os parques da cidade de Curitiba! Amamos!
","5"
"Quero aqui deixar minha total satisfação ao Novotel Batel, desde a estrutura até seus funcionários, tudo de excelente qualidade, sempre que voltar a CURITIBA já tenho onde ficar... Parabéns a todos!!!
","5"
"Hotel novinho. Staff excelente, quartos amplos e modernos e ótima localização. Tudo que se procura em um hotel dessa categoria. Destaque para a decoração, que realmente impressiona.
O restaurante QCeviche também vale a visita.
Sempre que possível, opto por esse hotel em Curitiba.
","5"
"O Hotel tem uma ótima localização, é lindo, novinho tudo funcionando, o que sinto falta é de serviço, um maleiteiro  para ajudar com a bagagem por exemplo... No sábado a noite (21h) minha filha de 6 anos acordou passando mal no quarto e acabou vomitando, solicitei para a recepção alguma auxiliar de limpeza que pude-se me ajudar com a situação, mas não existia qq pessoa do departamento de limpeza... a Recepcionista subiu com produtos de limpeza e eu a ajudei a limpar o que foi possível... 
","4"
"O hotel é muito bom!! Bem localizado perto de dois shoppings, padarias e restaurantes. As acomodações são excelentes, tudo muito novo e em perfeito estado. O quarto é muito limpo,  aconchegante e moderno. O lobby do hotel também é bem legal. Os atendentes são muito educados e prestativos. Recomendo!!  
","5"
"Ótimo hotel 
Tudo novo e limpo, atendimento nota 10
Quartos amplos e modernos, bela ducha.
Tudo muito aconchegante, entrada moderna tb.
Enfim um hotel novo mesmo.
Achei que o café da manha podia ter algumas coisas a mais, mas no geral tinha aquilo que precisamos no café da manhã. 
Estacionamento cobrado a parte, 24 a diária 
Consegui uma boa tarifa pelo booking, ótimo preço e justo.
Voltaria e recomendo 
","4"
"Location, location, location. Everything in Brazil is about location. You need to be within walking distance or at least a short Uber right away from where you want to visit and the Novotel Curitiba Batel is right in the heart of everything.
I can't review the rooms since we managed to score one of the two suites for the weekend, but what I can say is the suites are huge, modern, and worth the extra money if you aren't using your points. The super king bed is glorious, the sheets are soft and clean, and each of the two rooms (living and bedroom) has a giant television. There's plenty of space to sprawl out and set up all your computer equipment with ample outlets everywhere. Be aware that Curitiba is 220v so make sure your equipment is bi-volt.
Breakfast is well above average with plenty of foods to choose from, all well prepared and laid out.
The suites have two separate bathrooms, the smaller of the two only having a sink and toilet whereas the larger has a toilet, shower, large sink and the real kicker which is the double-jacuzzi. Yowza! That alone made the trip worthwhile. I've been all over Brazil and stayed in hotels too numerous to mention and so far the Novotel Curitiba Batel takes the cake with the double-jacuzzi in the suite. It's nothing short of glorious. That alone makes the room worth it.
Overall everything is very clean and modern, the staff are super attentive, and the location is perfect. Highly recommended stay.
","5"
"hotel super novo, quartos amplos e limpos,ducha maravilhosa, toalhas de otima qualidade, funcionarios super dispostos a ajudar, localizacao entao nem se fala, agora a melhor parte, o cafe da manha, ahhh que delicia, fiquei frustrada no 1o dia, pois como me hospedei no feriado de carnaval, estava bem cheio, e quando chegamos no cafe por volta das 9:50 ( era domingo, portanto o cafe e servido ate as 10:30), buffet estava quase zerado e nao houve reposicao, mas a partir do 2o ja pude provar as delicias que sao servidos por la. vale muito a pena, com toda certeza voltarei.
","5"
"Pela localização.No bairro Batel.Equipe solícita e muita hospitalidade.Agradeco ao chef Isidoro e equipe de peruanos, venezuelanos, dominicanos que tornam o restaurante Ceviche uma delícia. Ótimo café da manhã.
","5"
"Hotel bem localizado, recém inaugurado.
Lobby amplo , confortável, check in demorado ( não conseguiam localizar minha reserva). 
Café da manhã bom, porem bastante trivial. 
Quarto novo, camas confortáveis com tudo que um hotel recém inaugurado pode oferecer ( ar condicionado eficiente, banheiro com ducha e toalete separadas, porém bastante pequeno). 
Após uma pequena derrapada no check in, os colaboradores se mostraram muito eficientes e solícitos.
","4"
"Excelente opção de hospedagem no Batel. Localização privilegiada. Inaugurado em setembro/18, comecei a me hospedar à trabalho, mas gostei tanto que trouxe a família para passarmos o feriado juntos... ficaram muito felizes em se hospedarem aqui... Atendimento com pessoas muito bacanas e atenciosas, como o Ailton, Andres e a Rubia, e a Elizabete nas reservas. 
","5"
"Ótimo atendimento ! Qualidade padrão Accor  , café da manhã completo padrão Sofitel , pessoal de recepção são incríveis , educados , simpáticos atenciosos e solícitos, inclusive o Ailton que dispôs do seu tempo para nos orientar e dá dicas excepcionais da cidade . o hotel em geral é maravilhoso ! Bem localizado , limpeza nota 10! 
","5"
"Durante estadia em Curitiba, não deixem de hospedar no Novotel Batel, luxuoso, com um preço médio, custo benefício bem acessível, hotel novo, com instalações modernas, com atendentes super receptivos, um café da manhã, maravilhoso.
Super indico.
","5"
"Hotel novo, confortável, com serviço excelente. Ótima localização e excelente relação custo-benefício. O ponto negativo é que eu não pude utilizar os pontos do programa de fidelidade, aparentemente, sem culpa do hotel.
","5"
"Estive com minha mãe hospedadas neste hotel show!!!! O clima já começa alto astral desde a recepção.Concierge Ailton um doce de pessoa, na recepção gente,bonita, bem humorada e educadíssimos, OTIMOSSSS!!! Quartos clean,cheirosos,objetivos, decoração moderna, limpeza ótima.SILENCIOOOO ABSOLUTO!!! Camareiras estão de PARABÉNS!!!
Café da manhã excelente, bem diversificado, para todos os gostos( atenção especial para Joni,que serve e agiliza o café...uma graça de pessoa).
Super indico Novotel Batel!!👏🏽👏🏽👏🏽👏🏽👏🏽
","5"
"Rooms were up to date and very clean.  View from my window could have been better. 
The breakfast was good. On a scale of 1 to 10, old give it a 7.
Best part was the staff. Awesome attitudes, ready to help with a smile. I especially liked Ailton. He asked how I was everyday and if I needed anything.  
","4"
"Uma excelente opção para ficar em Curitiba. Hotel fica próximo ao Shopping Pátio Batel. Os quartos são super limpos e confortáveis.  Café da manhã dispensa comentários, tudo do bom e do melhor com muitas opções. A equipe do hotel é algo jamais visto em outros Hoteis, na recepção Senhores Ailton, Agata e Whoshigton nos dão as boas vindas e uma atenção mais do que especial. O Bar Man Sr Roberto também é dos melhores!!!! Com tudo isto posso dizer que é o melhor Custo Benefício em Curitiba hoje!!!!!!
","5"
"Hotel confortável, com uma cama king Size, vaso sanitário separado do chuveiro, café da manhã maravilhoso com muitos itens, tipo colonial. Atendimento diferenciado e espetacular (Sr. Ailton). Recomendo!
","5"
"Hitel novo recem inaugurado ,quarto bem limpo , atendente bom , bar man simpatico ,cafe da manha bom , mas muitos doces e poucas variedades salgados e paes , demoram pra repor o que falta. Criatividades pra criança tv e uma caixinha de briquedos (tem que melhorar). Outra coisa negativa é o tamanho do quarto igual que ibis , pelo valor e categoria pensei que ia diferenciar mais as comodidades. Nota 7 
","3"
"O Ailton nos recepcionou com uma educação e urbanidade que nos surpreendeu. Ótimo atendimento que merece ser reconhecido e elogiado. O hotel é novo em Curitiba e tem uma cozinha peruana muito boa. Vale conhecer!
","5"
"this hotel are very well located, in a few blocks you re in a shopping mall. The hotel staff was friendly and efficient, the room was very clean and the bed very comfortable. 
The breakfast buffet are very sorted, I just missed a toaster and what the options to order besides the buffet.
","4"
"O hotel é novo com instalações modernas. Os funcionários são muito prestativos, especialmente o Ailton da recepção. Perto de shoppings, restaurantes e bares, dá para ir a pé.
Café da manhã bem completo, a internet é muito boa.
","5"
"Me hospedei com a família e fomos muito bem atendidos. Quarto limpo e confortável. Localização excelente, próximo ao Curitiba Shopping. Restaurante com ótimas opções de refeição e com preço justo. Café da manhã muito bom também e incluso na tarifa. 
","5"
"Otimo Hotel!Só poderiam melhorar os travesseiros.Muito bom também o restaurante do hotel.Voltaria a hospedar com certeza.Pessoal muito atencioso, café da manha excelente e ótima localizacao em Curitiba.
","5"
"Hotel novo, com localização privilegiada, próximo ao Curitiba shopping e opções de restaurantes.Atendimento cordial, mas poderia ser mais simpático.Apartamentos confortáveis e aconchegantes.limpeza impecável.Banheiros modernos e funcionais. Amenities podem melhorar.café da manhã saboroso, com diversas opções de sucos, frutas, pães e bolos.Restaurante decepcionou um pouco: comida sem graça e quando solicitei um hamburguer bem passado, veio praticamente cru!Academia é pequena, mas atende o propósito, desde que não compareçam mais de 2 pessoas ao mesmo tempo.
","4"
"Estadia muito confortável, com um quarto espaçoso, um bom café da manhã e um atendimento de qualidade.
Toda a equipe do hotel nos recepcionou muito bem durante toda a estadia. Na minha opinião, a melhor opção no centro de Curitiba!
","5"
"Eu, meu marido e nosso filho de 2a4m nos hospedamos pela segunda vez neste hotel e nas duas ocasiões saímos satisfeitos. O hotel tem ótima localização, a uma quadra do shopping. As instalações são modernas, bem estruturadas e segura.  O elevador só é acionado para o andar com a chave do quarto. No hall de entrada há espaço e sofás para espera. Tambem há um espaco com TV e alguns brinquedos/jogos infantis. O quarto é espaçoso, bem decorado e estava bem limpo. Havia um sofá cama grande, onde meu filho dormiu bem confortavel. A cama de casal tamanho Queen, também bastante confortavel. No box do chuveiro a ducha é excelente e tambem havia um chuveurinho/duchinha que facilita o banho nas crianças. O atendimento na recepção e também do manobrista foi cordial e amigável. Nao tomamos café da manhã no hotel pois achei o valor alto, em torno de R$35,00 por pessoa. Esse é o único contraponto que tenho a fazer.
","5"
"O hotel impressiona! Estrutura e localização são incontestáveis.No check-in, não existe placa para atendimento prioritário, muito menos os funcionários perguntam se existe algum membro clube com tal direito... parece frescura, mas fará sentido!O clube de vantagens faz com que o sócio de preferência para os hotéis da marca, mas vejo que não tratam ou não valorizam aqueles do clube.Mesmo ficando na fila sem precisar e após identificação na recepção, me espanta ter que solicitar a bebida cortesia, ou seja, a bebida de boas-vindas é uma espécie de clamor: ""estou com sede... água por favor"", sim favor, parece que não somos tão bem-vindos para algo ser ofertado de bom grado!O quarto tem tamanho bom, bem decorado e bonito.Não tem vista alguma (pelo menos no que fiquei), a vista tem para o prédio do lado ou dos fundos que fica muito perto, calma, tem cortina. Isso não atrapalhou!A televisão é grande HD, mas... o sistema contratado é analógico ou algo parecido, sei que a imagem é ruim. Se você tem netflix, funciona.Limpeza: Deixou a desejar, o espelho estava sujo, ficou ""engordurado"" durante a estadia. Gosto de andar descalço e por isso não uso sapato no quarto, logo constatei que apesar do ""ibis"" ser em Curitiba, estávamos na praia de tanta ""areia"".O Ar condicionado é top.!Cama confortável e tamanho excelente. O lençol era pequeno para o tamanho da cama, logo, sempre soltava.O banheiro é todo dividido. Privada separada com porta, pia no espaço comum e chuveiro fechado.Tamanho são bons, mesmo o da privada, apesar de ser fechado, não atrapalha.A porta do box do banheiro vaza água!A ducha e a qualidade do banho são excepcionais!.A luz da pia não é recomendada para que tem problemas de vertigem ou tontura, pois fica piscando!No dia anterior ao check-out, fui perguntar sobre disponibilidade do check-out tardio. Passei vergonha, a atendente disse que não tinha direito, de pronto respondi que o clube tinha essa vantagem, e ela respondeu que pelo treinamento que teve, não teria, mas faria um favor. Mesmo com a recepção com algumas pessoas, abri o aplicativo e mostrei, mesmo assim ela insistiu que era um favor!Quando reclamei na recepção, somente cara de espanto, mas nada foi feito... Apenas falaram que o Novotel era ""novo"".  Expliquei que não sabia que a accor era nova no ramo de hotéis. Sugiro colocarem accor hoteis em treinamento (novo)Não sei se o clube de vantagens traz vantagens ou aborrecimentos!
","3"
"O hotel é novíssimo, atendimento impecável, o restaurante muito gostoso. A localização é ótima. O estacionamento é cobrado a parte (salvo engano R$ 24 por dia). Gostei do quarto por não possuir carpete e pela limpeza excelente. 
Outra coisa que eu adorei foi a segurança - você só consegue acessar seu próprio andar e o andar da academia com a chave de seu quarto.
Há uma pequena área kids na recepção, mas suficiente para entreter os pequenos por algum tempo.
O que pode ser ruim para alguns é a falta de vista da janela (sétimo andar e dávamos de cara com as janelas de outro prédio) e o fato de o banheiro ser dentro do quarto, o que permite que quem está na cama, por exemplo, ouça os ""ruídos"" vindos de lá rsrsrsrs 
Além disso, meu primo deixou na recepção os convites para a colação de grau, mas só ficamos sabendo disso quando chegamos na porta do evento. Por sorte um amigo dele tinha uns extras para nos dar.
Peço ao hotel q parabenize o Sr. Andres pela receptividade e atenção para com a nossa família.
","4"
"O Café da manha foi maravilhoso, apesar de ser cobrado a parte, sendo opcional seu consumo. O hotel é novo ainda, e está com tudo em ordem. O quarto é amplo e espaçoso. Efetuamos a reserva via booking, e apenas tivemos de ligar diretamente no hotel, pois na ocasião da reserva não apareciam as opções para quarto triplo ou quadruplo.  Recomendo este hotel.
Como viajo de carro, necessito de estacionamento, e tenho de deixar meu carro na mão de manobristas, considero isso invasivo e perigoso, pois sempre temos diversos pertences quando viajamos.  Uma advertência quanto a limpeza, pois ao receber o quarto ainda haviam cabelos no banheiro e outras sujeiras embaixo da cama.  Faltou um jogo de toalhas e travesseiro para meu segundo filho, tive de solicitar.
","5"
"Hotel muito novo, equipe super prestativa e gastronomia de primeira, tanto no café da manhã quanto no restaurante peruano ""Q Ceviche"".
Vale notar o bom gosto na decoração em todo o ambiente, desde o lobby (qu não parece um lobby de hotel) até o quarto. Ponto positivo também para a enorme SmartTV de 49"" com Netflix (excelente para quem viaja com crianças).
","5"
"Ótimo atendimento, hotel limpo e cama muito confortável. Banheiro espaçoso e ar condicionado eficiente.  Delicioso restaurante e ótimo café da manhã. Não deixem de provar o Pisco. Os atendentes são queridos demais!!!
","5"
"Agradecemos a todos do hotel pelo excelente atendimento, atenção e receptividade. Hotel muito bem localizado e cuidado nos mínimos detalhes. Recomendo tanto para viagens em família como para negócios! Especial agradecimento ao Ailton pela atenção e dicas de turismo local e regional.
","5"
"Fui um dos primeiros clientes desde sua inauguração, hotel muito moderno, quartos limpos e aconchegantes. Café da manhã bem gostoso e bem servido, único ponto que poderia melhorar pelo porte do hotel é o café coado , que é servido em garrafa térmica e poderia ser servido em uma cafeteria Burn. Destaque para os colaboradores Roberto e Ailton, impecáveis em seus serviços!! 
","5"
"Excelente hotel em curitiba!
Decoração moderna e intimista, quartos muito confortáveis (Pode melhorar a iluminação), chuveiro, banheiro, etc, tudo muito tecnologico, confortavel e moderno.
O café da manhã é muito bom!
O lugar não é muito grande, está sempre cheio e as mesas são muito concorridas.
O hotel aceita pet e foi uma delícia nossa cachorrinha poodle conosco. sem firula e sem burocracia.
Adorei e voltarei sempre, se Deus quiser.
","5"
"Hotel tem muito boa estrutura, funcionários atenciosos, perto de dois shopping.
os quartos tem um tamanho bom, café da manhã bem variado .
uma coisa que senti falta por ser novotel ou seja categoria superior ao Ibis é não ter serviço de carregadores , amenidades bem básica xampu, condicionador e sabonete.
","5"
"As acomodações para 2 adultos e duas crianças não é das melhores, pois o sofá cama é pequeno e ruim. Não tem quem pegue as malas ou as leve até ao quarto, sendo que pelo preço cobrado, acredito que estes serviços deveriam ser melhores. 
","3"
"bom hotel, próximo ao centro, próximo a shopping e supermercado. Os funcionários são atenciosos e simpáticos. Fica em rua tranquila. Fomos caminhando ate a rua quinze de novembro no centro de Curitiba. Poderia ter mais paes integral e a porta do sanitário com melhor vedação.
","4"
"O Hotel tem boa estrutura. Infelizmente serviços básicos como o de carregador não são oferecidos. Estacionamento e café da manhã também exclusos. Tem ótima localização, mas temos um Ibis na frente que oferece um serviço similar com preço bem melhor
","3"
"Minha família e eu gostamos muito do hotel. Atendimento cordial. Instalações e quartos limpos, confortáveis e com uma decoração muito legal. Café da manhã excelente. Comida e drinks do restaurante excelentes. Hotel agradável em todos os sentidos. Recomendo.  Os quartos tem um isolamento acústico muito bom.
","5"
"O Novotel em Curitiba fica localizado em uma região ótima da cidade. Perto de tudo. A recepção é eficiente. O quarto é confortável. Exceto o banheiro. Que deixa quem está tomando banho exposto. Portanto, não dá pra dividir quarto com amigos. 
","5"
"Profissionais muito atenciosos. Não conseguia completar a reserva pelo site , telefonei e fui auxiliada pela Rubia e pelo Geisson, em tempos diferentes, assim fiz diretamente com o hotel . Durante a estada precisei utilizar a impressora e fazer contato com a empresa aérea para mudança dos bilhetes e o Sr Alberto foi muito solicito . No restaurante havia uma funcionária muito delicada e dedicada de origem peruana ( desculpa me foge o nome) que cuidou  com muito carinho proncipalmente dos meus pais , que já são mais idosos, aliás eles também adoraram . Gostaria também de elogiar a política da rede Accor neste segmento ( sugestão de ampliar para outros segmentos mais simples da rede Accor) de ser considerado “ criança “ até os 16 anos ou seja , de permitir já na reserva o mesmo quarto com os pais. Aliás sempre pensei nisto pois o jovem não pode se hospedar sozinho em Hotéis até os 18 anos , sem um maior de idade responsável , mas a maioria dos hotéis obrigam os pais a ficarem em 2 quartos se há 2 filhos ou por considerar  3 adultos , resumindo se não há quartos conjugados  os pais têm de dormir separados pois não se deve deixar dois menores em um quarto. Na minha opinião além de onerar mais a viagem , falta um pouco de  lógica . Desde que haja espaço não deveria haver problemas. Fica a dica do quarto família com café ( muito bom ) incluso oferecido pelo hotel !!
","5"
"Sou membro do Le Club da Accor e frequento muito os hotéis da rede pelo mundo afora e percebi que este hotel do grupo em Curitiba é novo e ainda estã em “ soft opening”. Porém, há falhas que devem ser corrigidas de imediato : fiz o check in pelo aplicativo do hotel mas não adiantou em nada :tive que aguardar muito tempo no check in e não me pareceu que os funcionários estivessem preocupados. O hotel tem um estilo “ descolado”, as instalações são modernas e de excelente bom gosto mas se não investirem na qualidade e rapidez do atendimento, tudo pode ir por água abaixo. Outro ponto negativo é o estacionamento do hotel que é terceirizado e com um pessoal muito mal educado. 
","4"
"gostei da simpatia do pessoal.  destaque para o Ailton da recepção grande show. Apartamento bem agradável, destaque negativo sem dúvida a sala de ginástica que eh uma piada. O café da manhã eh bom mas sem nada de mais.  Localização bem adequada para quem vai a trabalho e mesmo a passeio
","4"
"Me surpreende a nota alta dada no booking.com. Hotel novo, com conceito moderno mas que peca por tentar ser “cool” demais. Ainda gosto de privacidade no banheiro. Portas de vidro no banheiro (mesmo que jateadas) não oferecem privacidade alguma. Além deste fato, tivemos um dia em que o quarto simplesmente não foi limpo e nem as toalha trocadas. Café da manhã cobrado a parte e sem nenhum diferencial. O único ponto positivo foi a localização (próximo ao shopping Crystal e Shopping Curitiba, além do Hard Rock). Existem opções melhores na região, sem dúvida não voltarei.
","2"
"Passei o ano novo em Curitiba e me hospedei no hotel
Eu e meu noivo amamos o atendimento, limpeza, educação dos profissionais e diversidade no café da manhã. 
O Hotel fica muito bem localizado
Amei a experiencia
","5"
"O hotel segue o atual padrão da rede Novotel. Decoração elegante, café da manhã excelente, restaurante ótimo com culinária peruana e equipe exemplar: o Diogo, a Camila e o Ailton nos atenderam muito bem!
","5"
"Fiquei hospedado neste hotel em Dez/18, juntamente com a minha família (Esposa, Filho e Eu). Estávamos de passagem por Curitiba/PR, em viagem de retorno para a nossa cidade natal. Optei por este hotel por pertencer à Rede Accor, fora isto, aparentava ser um hotel novo, bem localizado e estava com uma excelente tarifa.
A hospedagem foi boa, ocorrendo dentro da normalidade e sem eventuais problemas. A área de recepção é ampla e bem organizada (gostei do espaço). O quarto é amplo e possui mobiliário novo e moderno. O banheiro é espaçoso, sendo que a área de banho é separada da área do sanitário. O café da manhã é muito bem servido, com excelente variedade de alimentos. Não possui piscina, mas tem academia.
Tenho apenas uma ressalva: o chão do quarto não estava muto limpo.
Recomendo a hospedagem.
","4"
"Nice room, wish only some more light available. All amenities present, a complete breakfast buffet for a very good fare. My new address in Curitiba. The entrance could be more welcoming and the door system is weird. 
","5"
"O Hotel fica localizado bem no Centro de Curitiba em um calçadão. O estacionamento é pago a parte e fica em outra quadra. Passei apenas uma noite no hotel. O quarto que fiquei era bem pequeno, a janela não tinha vista. O chuveiro demora muito para esquentar. Café da manhã é simples.
","3"
"Hotel localizado na região central de Curitiba, próximo de praças e atrações conhecidas da região, como a tradicional feira do Largo da Ordem. O café da manhã é bom. A cama e o chuveiro do quarto poderiam ser melhores.
","3"
"Hotel da rede Slavieiro bem no centro de Curitiba. Quarto espaçoso e com cama confortável, apenas não gostei da pressão do chuveiro que achei fraca e da tv que tinha poucas opções de canais. Café da manhã saboroso com várias opções. Achei o valor da hospedagem justo.
","4"
"Cama ruim, café com poucas opções, paredes sujas (desde a entrada até o quarto), cadeira estofada suja, rodapés do quarto caindo, fiação exposta perto do criado mudo. A localização é muito boa, mas tem hotéis com preços parecidos, muito melhores e bem localizados também 
","2"
"Ótima localização, ao lado tem um shopping, quartos limpos e grandes, muitas áreas de lazer. O café da manhã é bem farto e os atendentes são simpáticos. O único problema que tivemos foi a demora para realizar o check-in, mesmo quando chegamos no horário solicitado.
","4"
"Hotel bom, café da manhã bem servido, quartos limpos e agradáveis o atendimento e muito bom bem localizado no centro de Curitiba porém a noite não tem muitas opções por perto. Porém a vista da sacada da recepção e boa.
","4"
"O ponto positivo é o café da manhã que é bom. O motivo que me fez dar a nota foi a limpeza. Quarto com cabelo por todo lado. No chão, louças do banheiro e no box. Terrível. Não conseguimos ficar tranquilos. Além dos cabelos muitos grampos de cabelo também pelo chão. Um travesseiro bem manchado com uma mancha que parecia sangue. Limpeza é o mínimo que esperamos e não estava boa.
","2"
"Passei o fds no hotel. Quarto limpo, cama confortável, café da manhã com boa variedade e fomos muito bem atendidos por todos os funcionários. Nos foi servido uma sopa de cortesia no dia que chegamos e estava gostosa. Os quartos de frente sofrem um pouco com o barulho da avenida. Recomendo
","5"
"Muito bem localizado, uma área nobre da cidade, perto de bares e baladas. Ótimo custo benefício considerando a localização. Cama grande e boa, banheiro apertado com box grande. Café da manhã com boas opções de doces, os salgados só tinham as plaquinhas e não tinham os alimentos. Estacionando fechado porém cobrado a parte. 
","5"
"Ficamos de sexta a terça no hotel, não tenho reclamação alguma, hotel super limpo, cheiroso, funcionários atenciosos, café da manhã, simples mas bom, e eles servem uma sopa mto boa a noite de cortesia aos hóspedes, voltaria com certeza. 
","5"
"Reservamos um quarto para 4 pessoas com 2 banheiros pois já conhecíamos o hotel. Chegamos lá, nosso quarto estava sujo. Fizemos check-in, entramos no quarto e tinha toalha jogada, banheiro sujo. Ou seja, não tinha sido limpo dos hóspedes anteriores. Não tinham outro quarto pra nos alojar. Transferiram a gente pro outro lado da rua (outro prédio do mesmo hotel). Colocaram mais uma cama num quarto de 3 pessoas e somente com um banheiro. Reclamamos mas ninguém resolveu. A única solução era essa ou irmos embora. Pedimos secador no quarto, nunca chegou. A água do chuveiro não esquentava. Solicitamos reparo e também ninguém foi. O hotel durante a noite (chegamos por volta das 21h) não possui comando. Não tem um gerente que possa resolver. Cada funcionário diz o que acha e não resolvem o problema. Nem sequer um pedido de desculpas. Da outra vez que ficamos foi bom, mas esta última experiência foi horrível! Inaceitável não ter um gerente que saiba conduzir alguma situação como essa.
","1"
"Fiz uma viagem de um fim de semana, fiquei impressionada com a ótima localização do hotel, próximo a bares, shoppings e restaurantes.
O quarto estava impecavelmente limpo, com estrutura conservada. Chuveiro e ar-condicionado funcionando sem problemas.
As roupas de cama estavam limpas e o quarto foi devidamente arrumado após a primeira diária.
A equipe do hotel foi muito atenciosa e providenciou um check-in antecipado (11:30) sem cobrar por isso.
A sopa de boas-vindas é uma delícia, fez com que eu economizasse um jantar.
Enfim, tudo impecável, confortável e organizado.
A acomodação realmente vale o preço que cobra, ideal para viajantes que buscam conforto e comodidade sem pagar tanto por isso.
Recomendo mil vezes e voltaria sempre!
","5"
"O Hotel  está localizado proximo ao Batel, centro, hospital do figado, shopping cristal, e etc. Possui janelas antiruidos, que torna o  local ainda mais agradavel.Os funcionarios são extremamente gentis. Café da manhã excelente. E para ter um toque extra, estava tendo sopa extra a noite.Quartos amplos, com uma mini cozinha, banheiro amplo. Tudo muito limpo.
","5"
